"","EntryPublished","the_day","posted_on_YT","keyword","video_ID","yt_long_ID","channel name","EntryURL","region","RSS"
"110","December 23, 2024 at 10:16AM","2024-12-23","2024-12-23T15:03:10Z","gender ideology","0dZt5X1W6So","UCwqusr8YDwM-3mEYTDeJHzw","Republic World","https://www.youtube.com/watch?v=0dZt5X1W6So",NA,8717893479030415360
"111","October 21, 2024 at 10:33AM","2024-10-21","2024-10-21T08:30:00Z","gender identity","0fXdS9yMxSg","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=0fXdS9yMxSg","all regions",14792114867614312448
"112","October 21, 2024 at 10:33AM","2024-10-21","2024-10-21T08:30:00Z","gender identity","0fXdS9yMxSg","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=0fXdS9yMxSg","USA",4028362110021709824
"113","July 08, 2024 at 01:37PM","2024-07-08","2024-07-08T11:03:37Z","gender ideology","0GKElwbebLE","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=0GKElwbebLE",NA,8717893479030415360
"114","February 25, 2024 at 09:09AM","2024-02-25","2024-02-25T07:30:00Z","gender identity","0j25JIKhe0I","UCN6sm8iHiPd0cnoUardDAnw","Jamuna TV","https://www.youtube.com/watch?v=0j25JIKhe0I","all regions",14792114867614312448
"115","September 07, 2024 at 06:01AM","2024-09-07","2024-09-07T10:00:01Z","gender ideology","0JjvKTxA1Tc","UCRK4_2FGAAmajCaB8ZefJHw","spiked","https://www.youtube.com/watch?v=0JjvKTxA1Tc",NA,8717893479030415360
"116","October 30, 2024 at 05:53PM","2024-10-30","2024-10-30T21:51:11Z","transgender","0jppclkorWA","UCsrg5ES0mQsax9Q3FlUe0OA","WFIU & WTIU News","https://www.youtube.com/watch?v=0jppclkorWA","USA",11193014132467406848
"117","October 30, 2024 at 05:53PM","2024-10-30","2024-10-30T21:51:11Z","transgender","0jppclkorWA","UCsrg5ES0mQsax9Q3FlUe0OA","WFIU & WTIU News","https://www.youtube.com/watch?v=0jppclkorWA","all regions",1916116072231156224
"118","June 28, 2024 at 12:40PM","2024-06-28","2024-06-28T15:47:11Z","gender ideology","0k--bp7niYw","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=0k--bp7niYw",NA,8717893479030415360
"119","December 23, 2024 at 07:00AM","2024-12-23","2024-12-23T11:54:32Z","transgender","0kueOkp0uzw","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=0kueOkp0uzw","USA",11193014132467406848
"120","December 23, 2024 at 07:00AM","2024-12-23","2024-12-23T11:54:32Z","transgender","0kueOkp0uzw","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=0kueOkp0uzw","all regions",1916116072231156224
"121","June 28, 2024 at 01:12PM","2024-06-28","2024-06-28T16:35:31Z","transgender","0KVZPnQUbgQ","UCxXTyFekH99JnS3qaXIQW7A","KVUE","https://www.youtube.com/watch?v=0KVZPnQUbgQ","all regions",1916116072231156224
"122","August 05, 2024 at 07:47PM","2024-08-05","2024-08-05T23:44:16Z","transgender","0kxaR1vJjcU","UCVKYCeuR3OyO-M2rfUXHDyg","KTVB","https://www.youtube.com/watch?v=0kxaR1vJjcU","all regions",1916116072231156224
"123","August 05, 2024 at 07:47PM","2024-08-05","2024-08-05T23:44:16Z","transgender","0kxaR1vJjcU","UCVKYCeuR3OyO-M2rfUXHDyg","KTVB","https://www.youtube.com/watch?v=0kxaR1vJjcU","USA",11193014132467406848
"124","August 05, 2024 at 09:47PM","2024-08-05","2024-08-06T01:35:03Z","transgender","0lBqcRJlE0c","UCwHKLYLfz6M14SbBahFH5VA","KMOV St. Louis","https://www.youtube.com/watch?v=0lBqcRJlE0c","all regions",1916116072231156224
"125","February 05, 2024 at 12:30PM","2024-02-05","2024-02-05T04:06:03Z","gender identity","0lUAFFIpMRQ","UCvoiXGD8UhXXKzbI-tYo_Ig","We Are Iowa Local 5 News","https://www.youtube.com/watch?v=0lUAFFIpMRQ","USA",4028362110021709824
"126","February 04, 2024 at 11:18PM","2024-02-04","2024-02-05T04:06:03Z","gender identity","0lUAFFIpMRQ","UCvoiXGD8UhXXKzbI-tYo_Ig","We Are Iowa Local 5 News","https://www.youtube.com/watch?v=0lUAFFIpMRQ","all regions",14792114867614312448
"127","February 08, 2024 at 10:41AM","2024-02-08","2024-02-08T02:48:53Z","transgenderism","0nTIoDXzcEc","UCCjsvWYJ00k9T6C20iBH2-g","ABC4 Utah","https://www.youtube.com/watch?v=0nTIoDXzcEc",NA,15658552694435684352
"128","February 08, 2024 at 08:54AM","2024-02-08","2024-02-08T13:10:36Z","transgender","0nWPBiI-eaE","UC6B3kmCZJc7YMG-948t6M7w","Daily Record","https://www.youtube.com/watch?v=0nWPBiI-eaE","USA",11193014132467406848
"129","April 23, 2024 at 12:27PM","2024-04-23","2024-04-23T16:15:44Z","gender identity","0OzuuyE3PFI","UCKrLOIYtxTfjkBy5ho3FSaA","America - The Jesuit Review","https://www.youtube.com/watch?v=0OzuuyE3PFI","all regions",14792114867614312448
"130","April 23, 2024 at 12:27PM","2024-04-23","2024-04-23T16:15:44Z","gender ideology","0OzuuyE3PFI","UCKrLOIYtxTfjkBy5ho3FSaA","America - The Jesuit Review","https://www.youtube.com/watch?v=0OzuuyE3PFI",NA,8717893479030415360
"131","October 09, 2024 at 11:26AM","2024-10-09","2024-10-09T03:18:49Z","transgender","0ptJ_mBsn4E","UC72nbKQLSDyiSARhg0Ywj4w","9NEWS","https://www.youtube.com/watch?v=0ptJ_mBsn4E","all regions",1916116072231156224
"132","October 09, 2024 at 05:25AM","2024-10-09","2024-10-09T03:18:49Z","transgender","0ptJ_mBsn4E","UC72nbKQLSDyiSARhg0Ywj4w","9NEWS","https://www.youtube.com/watch?v=0ptJ_mBsn4E","USA",11193014132467406848
"133","June 10, 2024 at 01:12PM","2024-06-10","2024-06-10T10:27:39Z","gender ideology","0qV_UK5ku20","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=0qV_UK5ku20",NA,8717893479030415360
"134","May 03, 2024 at 12:22PM","2024-05-03","2024-05-03T16:17:47Z","gender ideology","0S3HLQ6GOJk","UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","https://www.youtube.com/watch?v=0S3HLQ6GOJk",NA,8717893479030415360
"135","February 15, 2024 at 06:09PM","2024-02-15","2024-02-15T16:00:00Z","gender confusion","0SwGSQux8No","UCtgSVsATOoyfj5xpb-Gm0hA","AIJAC","https://www.youtube.com/watch?v=0SwGSQux8No",NA,15648170854463737856
"136","February 02, 2024 at 07:46PM","2024-02-02","2024-02-03T00:01:06Z","transgender","0t-QZCEJ20o","UCWElIIlFx2JiyI9UVrbrEcw","Atlanta News First ","https://www.youtube.com/watch?v=0t-QZCEJ20o","USA",11193014132467406848
"137","February 02, 2024 at 07:46PM","2024-02-02","2024-02-03T00:01:06Z","transgender","0t-QZCEJ20o","UCWElIIlFx2JiyI9UVrbrEcw","Atlanta News First ","https://www.youtube.com/watch?v=0t-QZCEJ20o","all regions",1916116072231156224
"138","April 29, 2024 at 09:34AM","2024-04-29","2024-04-29T09:59:57Z","gender ideology","0tdEKjyzZC0","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=0tdEKjyzZC0",NA,8717893479030415360
"139","July 09, 2024 at 07:24AM","2024-07-09","2024-07-09T11:06:32Z","transgender","0ti-r9l1I88","UC6cxTsUnfSZrj96KNHhRTHQ","Saam TV News","https://www.youtube.com/watch?v=0ti-r9l1I88","USA",11193014132467406848
"140","June 18, 2024 at 04:07AM","2024-06-18","2024-06-18T07:49:27Z","gender ideology","0TxqdHXQSoo","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=0TxqdHXQSoo",NA,8717893479030415360
"141","December 07, 2024 at 03:05PM","2024-12-07","2024-12-07T20:02:20Z","biological sex","0TzUvO9DRFI","UCHqkXbgqrDrDVInBMSoGQgQ","The Daily Signal","https://www.youtube.com/watch?v=0TzUvO9DRFI","all regions",17630397442231169024
"142","December 07, 2024 at 03:05PM","2024-12-07","2024-12-07T20:02:20Z","biological sex","0TzUvO9DRFI","UCHqkXbgqrDrDVInBMSoGQgQ","The Daily Signal","https://www.youtube.com/watch?v=0TzUvO9DRFI","USA",16843718063138846720
"143","August 17, 2024 at 10:31PM","2024-08-17","2024-08-17T20:15:18Z","gender identity","0U6kP0eFjlc","UCwHKLYLfz6M14SbBahFH5VA","KMOV St. Louis","https://www.youtube.com/watch?v=0U6kP0eFjlc","all regions",14792114867614312448
"144","December 13, 2024 at 11:56AM","2024-12-13","2024-12-13T16:51:33Z","gender ideology","0UdxsjNM2D4","UCpGnvIUZbg994_gnmckILKg","TheColumbusDispatch","https://www.youtube.com/watch?v=0UdxsjNM2D4",NA,8717893479030415360
"145","August 29, 2024 at 07:02PM","2024-08-29","2024-08-29T11:40:18Z","transgender","0vFVn3qww1M","UCSKgOW8Pg_eZymYJyJc432g","Dainik Jagran - दैनिक जागरण","https://www.youtube.com/watch?v=0vFVn3qww1M","all regions",1916116072231156224
"146","January 27, 2024 at 12:14AM","2024-01-27","2024-01-26T23:14:52Z","transgender","0VVJZ9dX3MU","UCxjC_VVez3w8Uyh7LWPnkXA","FOX 13 News Utah","https://www.youtube.com/watch?v=0VVJZ9dX3MU","USA",11193014132467406848
"147","January 27, 2024 at 03:28AM","2024-01-27","2024-01-26T23:14:52Z","transgender","0VVJZ9dX3MU","UCxjC_VVez3w8Uyh7LWPnkXA","FOX 13 News Utah","https://www.youtube.com/watch?v=0VVJZ9dX3MU","all regions",1916116072231156224
"148","February 19, 2024 at 04:54PM","2024-02-19","2024-02-19T12:06:58Z","transgender","0yXyBpiUe5A","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=0yXyBpiUe5A","all regions",1916116072231156224
"149","February 07, 2024 at 03:08PM","2024-02-07","2024-02-07T18:02:51Z","transgender","0z_eoEO-eD4","UCuFFtHWoLl5fauMMD5Ww2jA","CBC News","https://www.youtube.com/watch?v=0z_eoEO-eD4","all regions",1916116072231156224
"150","February 08, 2024 at 05:31AM","2024-02-08","2024-02-07T18:02:51Z","transgender","0z_eoEO-eD4","UCuFFtHWoLl5fauMMD5Ww2jA","CBC News","https://www.youtube.com/watch?v=0z_eoEO-eD4","USA",11193014132467406848
"151","June 09, 2024 at 08:13AM","2024-06-09","2024-06-09T12:00:00Z","transgender","0Z447L8xfgw","UCBi2mrWuNuyYy4gbM6fU18Q","ABC News","https://www.youtube.com/watch?v=0Z447L8xfgw","all regions",1916116072231156224
"152","April 14, 2024 at 03:24PM","2024-04-14","2024-04-14T19:05:39Z","gender identity","0zJgWjXEYLk","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=0zJgWjXEYLk","all regions",14792114867614312448
"153","April 14, 2024 at 03:24PM","2024-04-14","2024-04-14T19:05:39Z","gender ideology","0zJgWjXEYLk","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=0zJgWjXEYLk",NA,8717893479030415360
"154","May 02, 2024 at 12:39PM","2024-05-02","2024-05-02T15:59:27Z","gender identity","1-024cFh1q4","UCuFFtHWoLl5fauMMD5Ww2jA","CBC News","https://www.youtube.com/watch?v=1-024cFh1q4","all regions",14792114867614312448
"155","May 02, 2024 at 12:00PM","2024-05-02","2024-05-02T15:59:27Z","gender identity","1-024cFh1q4","UCuFFtHWoLl5fauMMD5Ww2jA","CBC News","https://www.youtube.com/watch?v=1-024cFh1q4","USA",4028362110021709824
"156","February 19, 2024 at 06:27PM","2024-02-19","2024-02-19T16:56:06Z","transgender","1-CajKtnyjs","UCBo7wYgsz5vLhtkFDb0I4aQ","JET24-7","https://www.youtube.com/watch?v=1-CajKtnyjs","all regions",1916116072231156224
"157","April 22, 2024 at 07:45PM","2024-04-22","2024-04-22T23:42:53Z","gender identity","1-LjWhVqJYU","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=1-LjWhVqJYU","all regions",14792114867614312448
"158","April 22, 2024 at 07:45PM","2024-04-22","2024-04-22T23:42:53Z","gender identity","1-LjWhVqJYU","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=1-LjWhVqJYU","USA",4028362110021709824
"159","March 15, 2024 at 01:29PM","2024-03-15","2024-03-15T16:56:57Z","transgender","11eapRIPx1c","UCKATGvvbOznaWNZcOBCLGng","KCCI","https://www.youtube.com/watch?v=11eapRIPx1c","all regions",1916116072231156224
"160","February 19, 2024 at 05:15PM","2024-02-19","2024-02-19T21:41:04Z","transgender","130ikqfGoGc","UCSFLs1nwzqSC3Tq6cXhJkLg","WTHR","https://www.youtube.com/watch?v=130ikqfGoGc","all regions",1916116072231156224
"161","November 02, 2024 at 05:28PM","2024-11-02","2024-11-02T21:26:22Z","transgender","16K155TFtkg","UC6ZFN9Tx6xh-skXCuRHCDpQ","PBS NewsHour","https://www.youtube.com/watch?v=16K155TFtkg","all regions",1916116072231156224
"162","May 02, 2024 at 01:19AM","2024-05-02","2024-05-02T05:15:01Z","gender ideology","1856JyF2hGk","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=1856JyF2hGk",NA,8717893479030415360
"163","April 10, 2024 at 07:45AM","2024-04-10","2024-04-10T11:00:01Z","gender identity","1arefQGarXY","UChFsYLqPUyLiZnfRog6wiZA","This Morning","https://www.youtube.com/watch?v=1arefQGarXY","USA",4028362110021709824
"164","April 10, 2024 at 07:45AM","2024-04-10","2024-04-10T11:00:01Z","gender identity","1arefQGarXY","UChFsYLqPUyLiZnfRog6wiZA","This Morning","https://www.youtube.com/watch?v=1arefQGarXY","all regions",14792114867614312448
"165","February 14, 2024 at 08:03PM","2024-02-14","2024-02-14T21:29:32Z","gender ideology","1bt8O_In-tI","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=1bt8O_In-tI",NA,8717893479030415360
"166","March 01, 2024 at 11:13AM","2024-03-01","2024-03-01T16:06:23Z","gender confusion","1cvUKrraw8s","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=1cvUKrraw8s",NA,15648170854463737856
"167","November 23, 2024 at 08:54AM","2024-11-23","2024-11-23T03:15:00Z","transgender","1ER40-Gl73g","UCiKE6mqbKmGGlNAtccn04MA","CBC British Columbia","https://www.youtube.com/watch?v=1ER40-Gl73g","all regions",1916116072231156224
"168","November 23, 2024 at 05:53AM","2024-11-23","2024-11-23T03:15:00Z","transgender","1ER40-Gl73g","UCiKE6mqbKmGGlNAtccn04MA","CBC British Columbia","https://www.youtube.com/watch?v=1ER40-Gl73g","USA",11193014132467406848
"169","May 21, 2024 at 11:02AM","2024-05-21","2024-05-21T14:30:00Z","gender ideology","1hVWGzaZSsc","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=1hVWGzaZSsc",NA,8717893479030415360
"170","May 21, 2024 at 02:15PM","2024-05-21","2024-05-21T14:30:00Z","gender identity","1hVWGzaZSsc","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=1hVWGzaZSsc","all regions",14792114867614312448
"171","April 30, 2024 at 10:18PM","2024-04-30","2024-04-30T13:37:46Z","gender ideology","1ImMOKg94I8","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=1ImMOKg94I8",NA,8717893479030415360
"172","November 24, 2024 at 05:07AM","2024-11-24","2024-11-24T00:35:19Z","gender ideology","1KppOQtvdgk","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=1KppOQtvdgk",NA,8717893479030415360
"173","June 14, 2024 at 02:43PM","2024-06-14","1mWgAiuGgJw","gender confusion","1mWgAiuGgJw","1mWgAiuGgJw","1mWgAiuGgJw","https://www.youtube.com/watch?v=1mWgAiuGgJw",NA,15648170854463737856
"174","February 07, 2024 at 10:56AM","2024-02-07","2024-02-06T23:41:38Z","transgenderism","1PSV2IqKcZM","UCsefBCbI7P5Xr-edSOpbF4A","WBIR Channel 10","https://www.youtube.com/watch?v=1PSV2IqKcZM",NA,15658552694435684352
"175","May 26, 2024 at 03:25AM","2024-05-26","2024-05-26T09:30:06Z","transgender","1QS8zKjazJ0","UC7XdbgTOr3YoJm6lUW0qNmQ","Oneindia Kannada","https://www.youtube.com/watch?v=1QS8zKjazJ0","USA",11193014132467406848
"176","April 15, 2024 at 03:39PM","2024-04-15","2024-04-15T13:19:55Z","biological sex","1QXPx787tns","UC4xYcejEglOusOraL07nzdg","12 News","https://www.youtube.com/watch?v=1QXPx787tns","all regions",17630397442231169024
"177","April 09, 2024 at 06:58PM","2024-04-09","2024-04-09T22:53:31Z","gender ideology","1R9mDjfWUKc","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=1R9mDjfWUKc",NA,8717893479030415360
"178","March 16, 2024 at 02:07AM","2024-03-16","2024-03-15T23:37:20Z","transgender","1RucOKTzzsI","UC6YN4FNhAKN3MDO5DbJSnOA","Queen City News","https://www.youtube.com/watch?v=1RucOKTzzsI","all regions",1916116072231156224
"179","June 07, 2024 at 08:41AM","2024-06-07","2024-06-07T12:28:22Z","transgender","1SN0NiTR9x4","UCrlIS7z20CnVaCrMvdkig_g","Eyewitness News ABC7NY","https://www.youtube.com/watch?v=1SN0NiTR9x4","all regions",1916116072231156224
"180","July 17, 2024 at 10:43AM","2024-07-17","2024-07-17T14:30:01Z","transgender","1uMcrJjRvOQ","UC6HHWRGuLD11spg9DxKAZlQ","WSYX ABC 6","https://www.youtube.com/watch?v=1uMcrJjRvOQ","all regions",1916116072231156224
"181","August 09, 2024 at 12:07PM","2024-08-09","2024-08-09T16:02:41Z","gender identity","1x9tivvhrEw","UCJFOER35ggIWwsXh2ZDnqyg","The Economic Times","https://www.youtube.com/watch?v=1x9tivvhrEw","all regions",14792114867614312448
"182","February 23, 2024 at 11:57AM","2024-02-23","2024-02-23T14:02:19Z","transgender","1xgP_-N2wHQ","UCnWi59TPymx0_qt7PX3VeNA","PIX11 News","https://www.youtube.com/watch?v=1xgP_-N2wHQ","USA",11193014132467406848
"183","February 23, 2024 at 11:57AM","2024-02-23","2024-02-23T14:02:19Z","transgender","1xgP_-N2wHQ","UCnWi59TPymx0_qt7PX3VeNA","PIX11 News","https://www.youtube.com/watch?v=1xgP_-N2wHQ","all regions",1916116072231156224
"184","April 27, 2024 at 09:20AM","2024-04-27","2024-04-27T13:16:33Z","gender ideology","1xGqdgOV_jE","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=1xGqdgOV_jE",NA,8717893479030415360
"185","August 25, 2024 at 05:43AM","2024-08-25","2024-08-25T09:28:45Z","transgenderism","1xlwUWKfCLA","UCEXGDNclvmg6RW0vipJYsTQ","Channels Television","https://www.youtube.com/watch?v=1xlwUWKfCLA",NA,15658552694435684352
"186","September 15, 2024 at 10:52AM","2024-09-15","2024-09-15T09:10:32Z","transgender","1xsYsdaQ2F8","UCA8R4NNFAf9I6aipqdgoUwg","The Express Tribune","https://www.youtube.com/watch?v=1xsYsdaQ2F8","all regions",1916116072231156224
"187","February 01, 2024 at 08:20AM","2024-02-01","2024-02-01T12:57:12Z","gender identity","1y_FNzsgFFQ","UCdAVIb4dBhAHhUaxfM5gAbg","KWQC News","https://www.youtube.com/watch?v=1y_FNzsgFFQ","all regions",14792114867614312448
"188","February 01, 2024 at 08:05AM","2024-02-01","2024-02-01T12:57:12Z","gender identity","1y_FNzsgFFQ","UCdAVIb4dBhAHhUaxfM5gAbg","KWQC News","https://www.youtube.com/watch?v=1y_FNzsgFFQ","USA",4028362110021709824
"189","January 08, 2024 at 11:14AM","2024-01-08","2024-01-08T11:58:16Z","gender ideology","1yugqlTjm5c","UCzF4Ryn8TKn64md77gS5Q5Q","11Alive","https://www.youtube.com/watch?v=1yugqlTjm5c",NA,8717893479030415360
"190","March 14, 2024 at 05:40PM","2024-03-14","2024-03-14T15:13:11Z","gender confusion","1Z1tdYWSChM","UCsQxtMGJ5qKg7Ov1DEIyqoQ","NWAhomepage com","https://www.youtube.com/watch?v=1Z1tdYWSChM",NA,15648170854463737856
"191","April 07, 2024 at 09:46AM","2024-04-07","2024-04-07T13:33:18Z","gender identity","2_ZCKFA7m2g","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=2_ZCKFA7m2g","USA",4028362110021709824
"192","May 02, 2024 at 03:34AM","2024-05-02","2024-05-02T07:30:00Z","biological sex","2-tleY9T7x4","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=2-tleY9T7x4","USA",16843718063138846720
"193","April 09, 2024 at 03:52PM","2024-04-09","2024-04-09T19:45:00Z","gender ideology","20ezEH_wBu8","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=20ezEH_wBu8",NA,8717893479030415360
"194","March 21, 2024 at 05:55PM","2024-03-21","2024-03-21T18:30:04Z","transgender","26hxjhTP5fI","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=26hxjhTP5fI","all regions",1916116072231156224
"195","March 21, 2024 at 02:46PM","2024-03-21","2024-03-21T18:30:04Z","gender ideology","26hxjhTP5fI","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=26hxjhTP5fI",NA,8717893479030415360
"196","March 21, 2024 at 02:46PM","2024-03-21","2024-03-21T18:30:04Z","transgender","26hxjhTP5fI","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=26hxjhTP5fI","USA",11193014132467406848
"197","November 16, 2024 at 06:27AM","2024-11-16","2024-11-15T23:24:22Z","transgender","26OmSnzQoaI","UC-RxXi2Xws6Uk22vp-sLbGA","WCNC","https://www.youtube.com/watch?v=26OmSnzQoaI","USA",11193014132467406848
"198","November 15, 2024 at 06:28PM","2024-11-15","2024-11-15T23:24:22Z","biological sex","26OmSnzQoaI","UC-RxXi2Xws6Uk22vp-sLbGA","WCNC","https://www.youtube.com/watch?v=26OmSnzQoaI","all regions",17630397442231169024
"199","November 16, 2024 at 12:27AM","2024-11-16","2024-11-15T23:24:22Z","biological sex","26OmSnzQoaI","UC-RxXi2Xws6Uk22vp-sLbGA","WCNC","https://www.youtube.com/watch?v=26OmSnzQoaI","USA",16843718063138846720
"200","November 15, 2024 at 06:28PM","2024-11-15","2024-11-15T23:24:22Z","transgender","26OmSnzQoaI","UC-RxXi2Xws6Uk22vp-sLbGA","WCNC","https://www.youtube.com/watch?v=26OmSnzQoaI","all regions",1916116072231156224
"201","November 13, 2024 at 05:20AM","2024-11-13","2024-11-13T10:18:34Z","transgender","27V41zKrd6M","UChqUTb7kYRX8-EiaN3XFrSQ","Reuters","https://www.youtube.com/watch?v=27V41zKrd6M","USA",11193014132467406848
"202","November 13, 2024 at 09:51AM","2024-11-13","2024-11-13T10:18:34Z","transgender","27V41zKrd6M","UChqUTb7kYRX8-EiaN3XFrSQ","Reuters","https://www.youtube.com/watch?v=27V41zKrd6M","all regions",1916116072231156224
"203","June 30, 2024 at 04:44AM","2024-06-30","2024-06-30T06:52:36Z","gender ideology","29c4gw7u8NY","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=29c4gw7u8NY",NA,8717893479030415360
"204","August 07, 2024 at 11:33AM","2024-08-07","2024-08-07T15:30:14Z","biological sex","2AdJCMgq3hc","UCg_s5BRCyjhOHbOyZQC3gDg","Independent Women","https://www.youtube.com/watch?v=2AdJCMgq3hc","all regions",17630397442231169024
"205","August 07, 2024 at 11:33AM","2024-08-07","2024-08-07T15:30:14Z","biological sex","2AdJCMgq3hc","UCg_s5BRCyjhOHbOyZQC3gDg","Independent Women","https://www.youtube.com/watch?v=2AdJCMgq3hc","USA",16843718063138846720
"206","September 03, 2024 at 10:40PM","2024-09-03","2024-09-04T02:23:15Z","transgender","2BCvjwxDXSk","UC72UssJ1DNQcakZXm-B2-zw","WCVB Channel 5 Boston","https://www.youtube.com/watch?v=2BCvjwxDXSk","all regions",1916116072231156224
"207","January 08, 2024 at 12:15PM","2024-01-08","2024-01-08T12:00:19Z","gender ideology","2bhB_F_s9gg","UCXJryYh6xcW5iEeJGzK191A","CBS Miami","https://www.youtube.com/watch?v=2bhB_F_s9gg",NA,8717893479030415360
