"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
"2025-01-14",1,2025,"biological sex","Our Heterodox Moment - by Sam Kahn - Persuasion | Yascha Mounk","persuasion.community","persuasion.community","our heterodox moment","https://www.persuasion.community/p/our-heterodox-moment/comments"
"2025-01-14",1,2025,"biological sex","Don't Say Gay Reaches Ohio - by Crip Dyke - Wonkette","wonkette.com","wonkette.com","dont say gay reaches ohio","https://www.wonkette.com/p/dont-say-gay-reaches-ohio"
"2025-01-15",1,2025,"gender identity","Analyzing the Dangers of Gender Identity Confusion and Its Link to Violence - Substack","substack.com","substack.com","154902947","https://substack.com/home/post/p-154902947?utm_campaign=post&utm_medium=web"
"2025-01-16",1,2025,"biological sex","Sexed: My review of Susanna Rustin's book on feminism - Substack","substack.com","substack.com","154938731","https://substack.com/home/post/p-154938731?utm_campaign=post&utm_medium=web"
"2025-01-16",1,2025,"biological sex","The Unholy Alliance: TERFs, Trump, and Musk's War Against Trans Rights - Substack","substack.com","substack.com","154975388","https://substack.com/home/post/p-154975388?utm_campaign=post&utm_medium=web"
"2024-12-18",12,2024,"gender identity","Abigail Shrier Was Vilified. Now She's Been Vindicated. - The Free Press","thefp.com","thefp.com","abigail shrier was vilified youth gender care","https://www.thefp.com/p/abigail-shrier-was-vilified-youth-gender-care"
"2024-12-18",12,2024,"biological sex","Voters Sent Democrats a Clear Message. They Don't Want to Hear It. - The Free Press","thefp.com","thefp.com","voters send message to democrats progressive culture issues","https://www.thefp.com/p/voters-send-message-to-democrats-progressive-culture-issues"
"2024-12-19",12,2024,"gender identity","What's in a name? - by Joshua Rozenberg - A Lawyer Writes","rozenberg.substack.com","rozenberg","whats in a name","https://rozenberg.substack.com/p/whats-in-a-name"
"2024-12-19",12,2024,"biological sex","Trump will use antisemitsm as an excuse to attack basic freedoms - Substack","substack.com","substack.com","153375975","https://substack.com/home/post/p-153375975?utm_campaign=post&utm_medium=web"
"2024-12-20",12,2024,"biological sex","I Was Right - by Andrew Sullivan - The Weekly Dish - Substack","substack.com","substack.com","153244194","https://substack.com/home/post/p-153244194?utm_campaign=post&utm_medium=web"
"2024-12-21",12,2024,"gender identity","Gender Dominoes - by J. Edward Les, MD - Ruminations - Substack","substack.com","substack.com","153410540","https://substack.com/home/post/p-153410540?utm_campaign=post&utm_medium=web"
"2024-12-21",12,2024,"biological sex","Gender Dominoes - by J. Edward Les, MD - Ruminations - Substack","substack.com","substack.com","153410540","https://substack.com/home/post/p-153410540?utm_campaign=post&utm_medium=web"
"2024-12-21",12,2024,"gender identity","Sweet, Lost and Lonely Kids - by Genspect - Substack","substack.com","substack.com","153331478","https://substack.com/home/post/p-153331478?utm_campaign=post&utm_medium=web"
"2024-12-21",12,2024,"gender identity","The U.S. Department of Education is withdrawing its rule requiring schools to allow boys to ...","substack.com","substack.com","153451933","https://substack.com/home/post/p-153451933?utm_campaign=post&utm_medium=web"
"2024-12-21",12,2024,"gender identity","The Biden Administration's Withdrawal of the Sports-Specific Title IX Rule Change","substack.com","substack.com","153465742","https://substack.com/home/post/p-153465742?utm_campaign=post&utm_medium=web"
"2024-12-22",12,2024,"gender identity","Ruining Christmas Cocktails? - Substack","substack.com","substack.com","153488559","https://substack.com/home/post/p-153488559?utm_campaign=post&utm_medium=web"
"2024-12-24",12,2024,"biological sex","Merry Whatever - Iain Macwhirter's Substack","substack.com","substack.com","153580013","https://substack.com/home/post/p-153580013?utm_campaign=post&utm_medium=web"
"2024-12-25",12,2024,"gender identity","Ken Paxton Sues NCAA over Transgender Athletes' Participation in Women's College Sports","substack.com","substack.com","153538709","https://substack.com/home/post/p-153538709?utm_campaign=post&utm_medium=web"
"2024-12-26",12,2024,"gender identity","On the Cusp of a New Era - Stella O'Malley - Substack","substack.com","substack.com","153637097","https://substack.com/home/post/p-153637097?utm_campaign=post&utm_medium=web"
"2024-12-26",12,2024,"gender identity","Comments - How to support journalism - by Radley Balko","radleybalko.substack.com","radleybalko","how to support journalism","https://radleybalko.substack.com/p/how-to-support-journalism/comments"
"2024-12-27",12,2024,"gender identity","FFS Friday: Angie Jones - by Kara Dansky - The TERF Report - Substack","substack.com","substack.com","153676002","https://substack.com/home/post/p-153676002?utm_campaign=post&utm_medium=web"
"2024-12-28",12,2024,"gender identity","Adult Elephant Woman - Substack","substack.com","substack.com","153691976","https://substack.com/home/post/p-153691976?utm_campaign=post&utm_medium=web"
"2024-12-29",12,2024,"gender identity","When Girls Shoot Up Schools - by Janice Fiamengo - Substack","substack.com","substack.com","153770089","https://substack.com/home/post/p-153770089?utm_campaign=post&utm_medium=web"
"2024-12-30",12,2024,"gender identity","In 2024, I Embraced My Muslim Heritage As My Political Identity—A First. - Substack","substack.com","substack.com","153784624","https://substack.com/home/post/p-153784624?utm_campaign=post&utm_medium=web"
"2024-12-30",12,2024,"gender identity","PC Gamer Editor Bashes 'Dragon Age: The Veilguard' And Declares He's Done With BioWare","substack.com","substack.com","153732530","https://substack.com/home/post/p-153732530?utm_campaign=post&utm_medium=web"
"2024-12-30",12,2024,"biological sex","A Week in the War on Women: Monday 23rd December - Substack","substack.com","substack.com","153692539","https://substack.com/home/post/p-153692539?utm_campaign=post&utm_medium=web"
"2024-12-30",12,2024,"transgender","Should Fifth Graders Learn What It Means to Be Transgender? - The Free Press","thefp.com","thefp.com","should fifth graders learn about transgender ideology","https://www.thefp.com/p/should-fifth-graders-learn-about-transgender-ideology"
"2024-12-30",12,2024,"gender identity","Not One of the Guys - by Jamie Asare Ziegler - Substack","substack.com","substack.com","153784995","https://substack.com/home/post/p-153784995?utm_campaign=post&utm_medium=web"
"2024-12-30",12,2024,"biological sex","Biology is not Bigotry - by Lawrence M. Krauss - Substack","substack.com","substack.com","153834656","https://substack.com/home/post/p-153834656?utm_campaign=post&utm_medium=web"
"2024-12-31",12,2024,"transgender","A Big Year for Big Lies. Plus. . . - by Madeleine Kearns - The Free Press","thefp.com","thefp.com","a big year for big lies plus","https://www.thefp.com/p/a-big-year-for-big-lies-plus"
"2024-12-31",12,2024,"gender identity","The Women's March is Now “The People's March - Substack","substack.com","substack.com","153865603","https://substack.com/home/post/p-153865603?utm_campaign=post&utm_medium=web"
"2025-01-01",1,2025,"gender identity","2024 LGBTQ Global Rights Progress - Western Europe - Substack","substack.com","substack.com","153889105","https://substack.com/home/post/p-153889105?utm_campaign=post&utm_medium=web"
"2025-01-02",1,2025,"gender identity","Knowledge is Power - by Genspect - Inspecting Gender - Substack","substack.com","substack.com","150665127","https://substack.com/home/post/p-150665127?utm_campaign=post&utm_medium=web"
"2025-01-02",1,2025,"biological sex","Knowledge is Power - by Genspect - Inspecting Gender - Substack","substack.com","substack.com","150665127","https://substack.com/home/post/p-150665127?utm_campaign=post&utm_medium=web"
"2025-01-01",1,2025,"biological sex","S2 E2: “We're living in a post-postmodern world, get your sh** together!” [VIDEO] - Substack","substack.com","substack.com","153899113","https://substack.com/home/post/p-153899113?utm_campaign=post&utm_medium=web"
"2025-01-02",1,2025,"transgender","Transgender Volleyball Controversy: SJSU's Loss, BSU's Gain | Ep 54 - Substack","substack.com","substack.com","153958829","https://substack.com/home/post/p-153958829?utm_campaign=post&utm_medium=web"
"2024-12-06",12,2024,"biological sex","David Greenberg On John Lewis And Civil Rights - Substack","substack.com","substack.com","150070859","https://substack.com/home/post/p-150070859?utm_campaign=post&utm_medium=web"
"2024-12-07",12,2024,"gender identity","Has the Association of Psychotherapists Aotearoa New Zealand (APANZ) forgotten what ...","substack.com","substack.com","152777086","https://substack.com/home/post/p-152777086?utm_campaign=post&utm_medium=web"
"2024-12-07",12,2024,"biological sex","Boy, Girl, Boy - Richard Hanania's Newsletter - Substack","substack.com","substack.com","152424116","https://substack.com/home/post/p-152424116?utm_campaign=post&utm_medium=web"
"2024-12-09",12,2024,"gender identity","The 2024 RI LBGTQIA+ Needs and Experiences Assessment paints a mixed picture","steveahlquist.substack.com","steveahlquist","the 2024 ri lbgtqia needs and experiences","https://steveahlquist.substack.com/p/the-2024-ri-lbgtqia-needs-and-experiences"
"2024-12-10",12,2024,"biological sex","Bill filed in the Virginia General Assembly to create a statewide short-term rental registry","substack.com","substack.com","152930141","https://substack.com/home/post/p-152930141?utm_campaign=post&utm_medium=web"
"2024-12-11",12,2024,"gender identity","NATO members under pressure to reach 3 per cent defence spending - reaction","reaction.life","reaction.life","nato members under pressure to reach","https://www.reaction.life/p/nato-members-under-pressure-to-reach"
"2024-12-13",12,2024,"gender identity","Michigan Bill Could Allow Gender Changes on Birth Certificates Without Proof - Substack","substack.com","substack.com","153094984","https://substack.com/home/post/p-153094984?utm_campaign=post&utm_medium=web"
"2024-12-13",12,2024,"biological sex","The Heretic Prophet' Voice Actress Wants Vile LGBTQ+ Agenda Normalized And Embraced","substack.com","substack.com","153079920","https://substack.com/home/post/p-153079920?utm_campaign=post&utm_medium=web"
"2024-12-13",12,2024,"biological sex","The hollowness of tech politics - by ev (she/they) - Substack","substack.com","substack.com","152413791","https://substack.com/home/post/p-152413791?utm_campaign=post&utm_medium=web"
"2024-12-14",12,2024,"gender identity","We Don't Have The Magic Solution - by Genspect - Substack","substack.com","substack.com","152970205","https://substack.com/home/post/p-152970205?utm_campaign=post&utm_medium=web"
"2024-12-15",12,2024,"gender identity","Extra! Extra! 12/15 - by Jessica Craven - Substack","substack.com","substack.com","152857144","https://substack.com/home/post/p-152857144?utm_campaign=post&utm_medium=web"
"2024-12-16",12,2024,"gender identity","Michigan shuts down man's pond project and lame duck lawmakers continue to vote - Substack","substack.com","substack.com","153181263","https://substack.com/home/post/p-153181263?utm_campaign=post&utm_medium=web"
"2024-12-16",12,2024,"transgender","The Supreme Court case on transgender care has big implications for women - Substack","substack.com","substack.com","153143322","https://substack.com/home/post/p-153143322?utm_campaign=post&utm_medium=web"
"2024-12-16",12,2024,"gender identity","I will no longer use the word ""gender"" - by Jennifer Sey - Substack","substack.com","substack.com","153175861","https://substack.com/home/post/p-153175861?utm_campaign=post&utm_medium=web"
"2024-12-16",12,2024,"biological sex","Birds of a Feather: A Guide to Selective Outrage - Substack","substack.com","substack.com","153066797","https://substack.com/home/post/p-153066797?utm_campaign=post&utm_medium=web"
"2024-12-17",12,2024,"biological sex","Muppet Christmas Carol - by Dusty Masterson - Substack","substack.com","substack.com","153170002","https://substack.com/home/post/p-153170002?utm_campaign=post&utm_medium=web"
"2024-02-19",2,2024,"biological sex","About that funeral … What happened at a controversial NYC liturgy last week? - The Pillar","pillarcatholic.com","pillarcatholic.com","about that funeral what happened","https://www.pillarcatholic.com/p/about-that-funeral-what-happened"
"2024-02-19",2,2024,"gender identity","About that funeral … What happened at a controversial NYC liturgy last week? - The Pillar","pillarcatholic.com","pillarcatholic.com","about that funeral what happened","https://www.pillarcatholic.com/p/about-that-funeral-what-happened"
