"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
2025-12-05,12,2025,"transgender","The Westerly School Committee is caught in a bigoted, Christian nationalist time loop","steveahlquist.substack.com","steveahlquist","the westerly school committee is","https://steveahlquist.substack.com/p/the-westerly-school-committee-is"
2025-12-12,12,2025,"gender identity","Ten Years Of Marriage Equality - by Andrew Sullivan","andrewsullivan.substack.com","andrewsullivan","ten years of marriage equality","https://andrewsullivan.substack.com/p/ten-years-of-marriage-equality"
2025-12-14,12,2025,"transgender","Sunday thought: How Christmas will steal the Trump - Robert Reich","robertreich.substack.com","robertreich","sunday thought trump tells america","https://robertreich.substack.com/p/sunday-thought-trump-tells-america"
2025-12-14,12,2025,"transgender","Sunday thought: How Christmas will steal the Trump - Robert Reich - Substack","robertreich.substack.com","robertreich","sunday thought trump tells america","https://robertreich.substack.com/p/sunday-thought-trump-tells-america?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-12-15,12,2025,"biological sex","Nutmeg's week: Judge Kemp, Riley Dennis, Mo Salah - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","nutmegs week judge kemp riley dennis","https://grahamlinehan.substack.com/p/nutmegs-week-judge-kemp-riley-dennis"
2025-11-21,11,2025,"gender identity","UK's NHS to Launch Long-Awaited Puberty Blocker Trial","benryan.substack.com","benryan","uks nhs to launch long awaited puberty","https://benryan.substack.com/p/uks-nhs-to-launch-long-awaited-puberty?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-11-24,11,2025,"gender identity","The Gender Resistance Gathers Pace in Australia - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","the gender resistance gathers pace","https://grahamlinehan.substack.com/p/the-gender-resistance-gathers-pace"
2025-11-24,11,2025,"biological sex","The Gender Resistance Gathers Pace in Australia - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","the gender resistance gathers pace","https://grahamlinehan.substack.com/p/the-gender-resistance-gathers-pace"
2025-11-26,11,2025,"gender identity","Machine-Calibrated Case Importance in the Supreme Court's 2024-25 Term - Legalytics","legalytics.substack.com","legalytics","measuring what mattered machine calibrated","https://legalytics.substack.com/p/measuring-what-mattered-machine-calibrated"
2025-11-27,11,2025,"transgender","Machine-Calibrated Case Importance in the Supreme Court's 2024-25 Term - Legalytics","legalytics.substack.com","legalytics","measuring what mattered machine calibrated","https://legalytics.substack.com/p/measuring-what-mattered-machine-calibrated"
2025-11-28,11,2025,"gender identity","Study That Critics Call Weak Finds Suicidality Dropped After Youths Began Cross-Sex Hormones","benryan.substack.com","benryan","suicidality declined after youths","https://benryan.substack.com/p/suicidality-declined-after-youths"
2025-12-02,12,2025,"biological sex","Why We Need to Defend Puberty—Now More Than Ever - Substack","substack.com","substack.com","179589244","https://substack.com/home/post/p-179589244?source=queue"
2025-10-24,10,2025,"transgender","Mpox cases up in the Seattle area - by Robert Herriman - Outbreak News Today","outbreaknewstoday.substack.com","outbreaknewstoday","mpox cases up in the seattle area","https://outbreaknewstoday.substack.com/p/mpox-cases-up-in-the-seattle-area"
2025-10-31,10,2025,"gender identity","Study Faults India's Legal System for Failing Survivors of Tech-Driven Gender Violence","africabrief.substack.com","africabrief","study faults indias legal system","https://africabrief.substack.com/p/study-faults-indias-legal-system"
2025-11-04,11,2025,"gender identity","Dear Phobic Christians, Love LGBTQ People Or Leave Them the Hell Alone","johnpavlovitz.substack.com","johnpavlovitz","dear phobic christians love lgbtq","https://johnpavlovitz.substack.com/p/dear-phobic-christians-love-lgbtq"
2025-10-15,10,2025,"gender identity","No, the Data Hasn't Shown that 'Transgenderism Is Effectively Over,' as Matt Walsh Trumpeted","benryan.substack.com","benryan","no the data hasnt shown that transgenderism","https://benryan.substack.com/p/no-the-data-hasnt-shown-that-transgenderism"
2025-10-15,10,2025,"transgender","No, the Data Hasn't Shown that 'Transgenderism Is Effectively Over,' as Matt Walsh Trumpeted","benryan.substack.com","benryan","no the data hasnt shown that transgenderism","https://benryan.substack.com/p/no-the-data-hasnt-shown-that-transgenderism"
2025-10-19,10,2025,"biological sex","A War on Vulnerable Women: Paedophiles and Rapists in Australian Women's prisons","grahamlinehan.substack.com","grahamlinehan","a war on vulnerable women paedophiles","https://grahamlinehan.substack.com/p/a-war-on-vulnerable-women-paedophiles"
2025-10-22,10,2025,"gender identity","Cumberland School Committee subcommittee takes up its “Policy Affecting Students Who ...","steveahlquist.substack.com","steveahlquist","cumberland school committee subcommittee","https://steveahlquist.substack.com/p/cumberland-school-committee-subcommittee?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-10-22,10,2025,"gender identity","Cumberland School Committee subcommittee takes up its “Policy Affecting Students Who ...","steveahlquist.substack.com","steveahlquist","cumberland school committee subcommittee","https://steveahlquist.substack.com/p/cumberland-school-committee-subcommittee"
2025-09-26,9,2025,"gender identity","Wesley Yang On Gender Madness - by Andrew Sullivan","andrewsullivan.substack.com","andrewsullivan","wesley yang on gender madness","https://andrewsullivan.substack.com/p/wesley-yang-on-gender-madness"
2025-09-27,9,2025,"gender identity","Attorneys General coalition sues Trump Administration for illegal conditions on funding for ...","steveahlquist.substack.com","steveahlquist","attorneys general coalition sues","https://steveahlquist.substack.com/p/attorneys-general-coalition-sues"
2025-09-06,9,2025,"gender identity","Westerly School Committee discusses transgender student policy and the dangers of chalk rainbows","steveahlquist.substack.com","steveahlquist","westerly school committee discusses","https://steveahlquist.substack.com/p/westerly-school-committee-discusses"
2025-09-10,9,2025,"biological sex","The blackboard and the ballot box - The Contrarian","contrarian.substack.com","contrarian","the blackboard and the ballot box","https://contrarian.substack.com/p/the-blackboard-and-the-ballot-box"
2025-10-01,10,2025,"gender identity","Dr. Johanna Olson-Kennedy, Controversial Gender Doctor, Starts New Job at Pasadena ...","benryan.substack.com","benryan","dr johanna olson kennedy controversial","https://benryan.substack.com/p/dr-johanna-olson-kennedy-controversial?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-10-04,10,2025,"transgender","ACLU condemns the Trump's newest threats to higher education - Steve Ahlquist | Substack","steveahlquist.substack.com","steveahlquist","aclu condemns the trumps newest threats","https://steveahlquist.substack.com/p/aclu-condemns-the-trumps-newest-threats?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-10-05,10,2025,"transgender","ACLU condemns the Trump's newest threats to higher education - Steve Ahlquist | Substack","steveahlquist.substack.com","steveahlquist","aclu condemns the trumps newest threats","https://steveahlquist.substack.com/p/aclu-condemns-the-trumps-newest-threats"
2025-10-11,10,2025,"biological sex","Nutmeg's week: Andrew Boff, Sophie Ellis Bextor, Big Brother - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","nutmegs week andrew boff sophie ellis","https://grahamlinehan.substack.com/p/nutmegs-week-andrew-boff-sophie-ellis"
2025-10-11,10,2025,"transgender","Senators Reed and Whitehouse support NDAA that targets transgender rights and allows ...","steveahlquist.substack.com","steveahlquist","senators reed and whitehouse support","https://steveahlquist.substack.com/p/senators-reed-and-whitehouse-support"
2025-10-11,10,2025,"transgender","Comments - Senators Reed and Whitehouse support NDAA that targets transgender rights ...","steveahlquist.substack.com","steveahlquist","senators reed and whitehouse support","https://steveahlquist.substack.com/p/senators-reed-and-whitehouse-support/comments"
2025-11-08,11,2025,"biological sex","Nutmeg's Week: Martine Croxall, Tish Hyman; Helen Belcher - The Glinner Update","grahamlinehan.substack.com","grahamlinehan","nutmegs week martine croxall tish","https://grahamlinehan.substack.com/p/nutmegs-week-martine-croxall-tish"
2025-11-10,11,2025,"biological sex","Judicial Notice (11.09.25): 'It's A War, Man'","davidlat.substack.com","davidlat","yale law dean finalists todd blanche war comments sean dunn verdict goodwin partner departures","https://davidlat.substack.com/p/yale-law-dean-finalists-todd-blanche-war-comments-sean-dunn-verdict-goodwin-partner-departures"
2025-11-12,11,2025,"gender identity","The crisis at the BBC is no victory for the right - Stephen Daisley","stephendaisley.substack.com","stephendaisley","the crisis at the bbc is no victory","https://stephendaisley.substack.com/p/the-crisis-at-the-bbc-is-no-victory"
2025-11-14,11,2025,"biological sex","Fiona Hill On Putin's War And Populism - by Andrew Sullivan - Substack","andrewsullivan.substack.com","andrewsullivan","fiona hill on putins war and populism","https://andrewsullivan.substack.com/p/fiona-hill-on-putins-war-and-populism"
2025-11-15,11,2025,"gender identity","Fiona Hill On Putin's War And Populism - by Andrew Sullivan - Substack","andrewsullivan.substack.com","andrewsullivan","fiona hill on putins war and populism","https://andrewsullivan.substack.com/p/fiona-hill-on-putins-war-and-populism"
2025-11-16,11,2025,"biological sex","Nutmeg's week: The BBC's war on reality might be over","grahamlinehan.substack.com","grahamlinehan","nutmegs week the bbcs war on reality","https://grahamlinehan.substack.com/p/nutmegs-week-the-bbcs-war-on-reality"
2025-11-16,11,2025,"biological sex","Nutmeg's week: The BBC's war on reality might be over","grahamlinehan.substack.com","grahamlinehan","nutmegs week the bbcs war on reality","https://grahamlinehan.substack.com/p/nutmegs-week-the-bbcs-war-on-reality?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-11-16,11,2025,"gender identity","ATA Built a Sustaining Rainbow Bureaucracy - Substack","substack.com","substack.com",NA,"https://substack.com/app-link/post?publication_id=1919083&post_id=178995024&utm_source=substack&utm_medium=email&utm_content=share&utm_campaign=email-share&action=share&triggerShare=true&isFreemail=true&r=lqs9o&token=eyJ1c2VyX2lkIjozNjUyMTYyOCwicG9zdF9pZCI6MTc4OTk1MDI0LCJpYXQiOjE3NjMyOTk1NDEsImV4cCI6MTc2NTg5MTU0MSwiaXNzIjoicHViLTE5MTkwODMiLCJzdWIiOiJwb3N0LXJlYWN0aW9uIn0.CdHvBhnNjHAMp45HtSR2DC99upPRwK69R0H3xBZMYLI"
2025-11-17,11,2025,"biological sex","November 16, 2025 - by Heather Cox Richardson - Substack","heathercoxrichardson.substack.com","heathercoxrichardson","november 16 2025 190","https://heathercoxrichardson.substack.com/p/november-16-2025-190"
2025-11-19,11,2025,"biological sex","Between the Circuits: What 119 Federal Appellate Decisions Reveal - Legalytics","legalytics.substack.com","legalytics","between the circuits what 119 federal","https://legalytics.substack.com/p/between-the-circuits-what-119-federal?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-11-19,11,2025,"gender identity","Unmasked At Last: The 9 Authors of the Trump Administration Report On Pediatric Gender ...","benryan.substack.com","benryan","unmasked at last the 9 authors of","https://benryan.substack.com/p/unmasked-at-last-the-9-authors-of"
2025-12-18,12,2025,"gender identity","Why Trump's Viciousness Matters - Paul Krugman","paulkrugman.substack.com","paulkrugman","why trumps viciousness matters","https://paulkrugman.substack.com/p/why-trumps-viciousness-matters"
2025-12-19,12,2025,"biological sex","The Trials Of An Unpopular Populist - by Andrew Sullivan - Substack","andrewsullivan.substack.com","andrewsullivan","the trials of an unpopular populist","https://andrewsullivan.substack.com/p/the-trials-of-an-unpopular-populist"
2025-12-20,12,2025,"gender identity","Freedom Falls - by Gillian Branstetter - The Autonomy","autonomy.substack.com","autonomy","freedom falls","https://autonomy.substack.com/p/freedom-falls"
